run_id,replicate,analysis_branch,fold,feature_set,model_key,score_type,class_weight,threshold_or_decision_rule,accuracy,f1,mcc,auroc,auprc,precision,sensitivity,specificity,precision,tp,tn,fp,fn,support,pos_n,neg_n
PILOT-R03-R09-sensplus-logistic_regression_l2-F1,R09,sensplus,1,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7111111111111111,0.8059701492537313,0.28769822778437526,0.6824324324324325,0.9257566655820193,0.9,0.7297297297297297,0.625,0.9,27,5,3,10,45,37,8
PILOT-R03-R09-sensplus-logistic_regression_l2-F2,R09,sensplus,2,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.75,0.835820895522388,0.3404938109435677,0.7604166666666667,0.9414004238744892,0.9032258064516129,0.7777777777777778,0.625,0.9032258064516129,28,5,3,8,44,36,8
PILOT-R03-R09-sensplus-logistic_regression_l2-F3,R09,sensplus,3,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.25612535683274,0.7048611111111112,0.917661203591611,0.8928571428571429,0.6944444444444444,0.625,0.8928571428571429,25,5,3,11,44,36,8
PILOT-R03-R09-sensplus-logistic_regression_l2-F4,R09,sensplus,4,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6363636363636364,0.7241379310344828,0.3535533905932738,0.75,0.9393690714640557,0.9545454545454546,0.5833333333333334,0.875,0.9545454545454546,21,7,1,15,44,36,8
PILOT-R03-R10-sensplus-logistic_regression_l2-F1,R10,sensplus,1,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7333333333333333,0.8181818181818182,0.3831629414515067,0.6824324324324323,0.9290273580470712,0.9310344827586207,0.7297297297297297,0.75,0.9310344827586207,27,6,2,10,45,37,8
PILOT-R03-R10-sensplus-logistic_regression_l2-F2,R10,sensplus,2,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.21134098610290408,0.7430555555555557,0.9414497129615816,0.8709677419354839,0.75,0.5,0.8709677419354839,27,4,4,9,44,36,8
PILOT-R03-R10-sensplus-logistic_regression_l2-F3,R10,sensplus,3,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.45454545454545453,0.5862068965517241,-0.11785113019775792,0.4791666666666667,0.8129882561506498,0.7727272727272727,0.4722222222222222,0.375,0.7727272727272727,17,3,5,19,44,36,8
PILOT-R03-R10-sensplus-logistic_regression_l2-F4,R10,sensplus,4,AAC,logistic_regression_l2,probability,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.7878787878787878,0.18401748249129446,0.7326388888888888,0.9356980652456226,0.8666666666666667,0.7222222222222222,0.5,0.8666666666666667,26,4,4,10,44,36,8
PILOT-R03-R01-core_only-linear_svm-F1,R01,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6,0.71875,0.0949157995752499,0.652027027027027,0.9030706459799611,0.8518518518518519,0.6216216216216216,0.5,0.8518518518518519,23,4,4,14,45,37,8
PILOT-R03-R01-core_only-linear_svm-F2,R01,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6744186046511628,0.78125,0.20594435253642612,0.7460317460317459,0.948193793633518,0.8928571428571429,0.6944444444444444,0.5714285714285714,0.8928571428571429,25,4,3,11,43,36,7
PILOT-R03-R01-core_only-linear_svm-F3,R01,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.6468253968253967,0.9165878391365282,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R03-R01-core_only-linear_svm-F4,R01,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6744186046511628,0.78125,0.20594435253642612,0.7420634920634921,0.9458767396096794,0.8928571428571429,0.6944444444444444,0.5714285714285714,0.8928571428571429,25,4,3,11,43,36,7
PILOT-R03-R02-core_only-linear_svm-F1,R02,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.8,0.03587480016670876,0.6196911196911197,0.9076129910289643,0.8484848484848485,0.7567567567567568,0.2857142857142857,0.8484848484848485,28,2,5,9,44,37,7
PILOT-R03-R02-core_only-linear_svm-F2,R02,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.7666666666666667,0.39805662169354006,0.7673611111111112,0.9470937474355969,0.9583333333333334,0.6388888888888888,0.875,0.9583333333333334,23,7,1,13,44,36,8
PILOT-R03-R02-core_only-linear_svm-F3,R02,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6511627906976745,0.7619047619047619,0.181848241863327,0.6666666666666666,0.9276558531519089,0.8888888888888888,0.6666666666666666,0.5714285714285714,0.8888888888888888,24,4,3,12,43,36,7
PILOT-R03-R02-core_only-linear_svm-F4,R02,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7674418604651163,0.8484848484848485,0.39553881788132556,0.761904761904762,0.944316658754306,0.9333333333333333,0.7777777777777778,0.7142857142857143,0.9333333333333333,28,5,2,8,43,36,7
PILOT-R03-R03-core_only-linear_svm-F1,R03,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7954545454545454,0.8695652173913043,0.43124434601706485,0.8108108108108109,0.9547077545662266,0.9375,0.8108108108108109,0.7142857142857143,0.9375,30,5,2,7,44,37,7
PILOT-R03-R03-core_only-linear_svm-F2,R03,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.25612535683274,0.7083333333333333,0.9364260661598172,0.8928571428571429,0.6944444444444444,0.625,0.8928571428571429,25,5,3,11,44,36,8
PILOT-R03-R03-core_only-linear_svm-F3,R03,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8125,0.3381175937165205,0.753968253968254,0.9337924442633733,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.9285714285714286,26,5,2,10,43,36,7
PILOT-R03-R03-core_only-linear_svm-F4,R03,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8064516129032258,0.4164888653176255,0.7976190476190476,0.9584630549864697,0.9615384615384616,0.6944444444444444,0.8571428571428571,0.9615384615384616,25,6,1,11,43,36,7
PILOT-R03-R04-core_only-linear_svm-F1,R04,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.5909090909090909,0.6896551724137931,0.2912150243312534,0.8455598455598455,0.968331783280002,0.9523809523809523,0.5405405405405406,0.8571428571428571,0.9523809523809523,20,6,1,17,44,37,7
PILOT-R03-R04-core_only-linear_svm-F2,R04,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8235294117647058,0.24056261216234406,0.7048611111111112,0.9194319971453874,0.875,0.7777777777777778,0.5,0.875,28,4,4,8,44,36,8
PILOT-R03-R04-core_only-linear_svm-F3,R04,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7441860465116279,0.8253968253968254,0.44249738853409565,0.8174603174603174,0.9659764404665826,0.9629629629629629,0.7222222222222222,0.8571428571428571,0.9629629629629629,26,6,1,10,43,36,7
PILOT-R03-R04-core_only-linear_svm-F4,R04,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6511627906976745,0.7692307692307693,0.09691665282503333,0.6785714285714286,0.9281876598237603,0.8620689655172413,0.6944444444444444,0.42857142857142855,0.8620689655172413,25,3,4,11,43,36,7
PILOT-R03-R05-core_only-linear_svm-F1,R05,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.2364939719877478,0.7413127413127413,0.9478418177917152,0.9,0.7297297297297297,0.5714285714285714,0.9,27,4,3,10,44,37,7
PILOT-R03-R05-core_only-linear_svm-F2,R05,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6363636363636364,0.7333333333333333,0.2797154638927579,0.6944444444444444,0.9241827806503742,0.9166666666666666,0.6111111111111112,0.75,0.9166666666666666,22,6,2,14,44,36,8
PILOT-R03-R05-core_only-linear_svm-F3,R05,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.7341269841269842,0.946082183324709,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R03-R05-core_only-linear_svm-F4,R05,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8125,0.3381175937165205,0.7857142857142858,0.9542802195578924,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.9285714285714286,26,5,2,10,43,36,7
PILOT-R03-R06-core_only-linear_svm-F1,R06,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.75,0.8450704225352113,0.20893074311063295,0.6988416988416988,0.9352523867626492,0.8823529411764706,0.8108108108108109,0.42857142857142855,0.8823529411764706,30,3,4,7,44,37,7
PILOT-R03-R06-core_only-linear_svm-F2,R06,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8235294117647058,0.24056261216234406,0.6805555555555556,0.9068629040741971,0.875,0.7777777777777778,0.5,0.875,28,4,4,8,44,36,8
PILOT-R03-R06-core_only-linear_svm-F3,R06,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7441860465116279,0.8253968253968254,0.44249738853409565,0.7658730158730158,0.9437772303079249,0.9629629629629629,0.7222222222222222,0.8571428571428571,0.9629629629629629,26,6,1,10,43,36,7
PILOT-R03-R06-core_only-linear_svm-F4,R06,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7441860465116279,0.819672131147541,0.5196746370519364,0.8928571428571429,0.9797905339035641,1.0,0.6944444444444444,1.0,1.0,25,7,0,11,43,36,7
PILOT-R03-R07-core_only-linear_svm-F1,R07,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7619047619047619,0.2699945793846108,0.7567567567567569,0.9468192330738334,0.9230769230769231,0.6486486486486487,0.7142857142857143,0.9230769230769231,24,5,2,13,44,37,7
PILOT-R03-R07-core_only-linear_svm-F2,R07,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.21134098610290408,0.732638888888889,0.9364816615628895,0.8709677419354839,0.75,0.5,0.8709677419354839,27,4,4,9,44,36,8
PILOT-R03-R07-core_only-linear_svm-F3,R07,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.75,0.9373061466818803,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R03-R07-core_only-linear_svm-F4,R07,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6744186046511628,0.7586206896551724,0.45133546692422005,0.8174603174603174,0.9663883934520477,1.0,0.6111111111111112,1.0,1.0,22,7,0,14,43,36,7
PILOT-R03-R08-core_only-linear_svm-F1,R08,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8333333333333334,0.08752555024926283,0.5945945945945946,0.9029301449709419,0.8571428571428571,0.8108108108108109,0.2857142857142857,0.8571428571428571,30,2,5,7,44,37,7
PILOT-R03-R08-core_only-linear_svm-F2,R08,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.7936507936507936,0.35205245972503973,0.71875,0.9407461014213205,0.9259259259259259,0.6944444444444444,0.75,0.9259259259259259,25,6,2,11,44,36,8
PILOT-R03-R08-core_only-linear_svm-F3,R08,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6744186046511628,0.78125,0.20594435253642612,0.7579365079365079,0.9542809902995154,0.8928571428571429,0.6944444444444444,0.5714285714285714,0.8928571428571429,25,4,3,11,43,36,7
PILOT-R03-R08-core_only-linear_svm-F4,R08,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.627906976744186,0.7142857142857143,0.41119596982930745,0.7936507936507936,0.9600282181022167,1.0,0.5555555555555556,1.0,1.0,20,7,0,16,43,36,7
PILOT-R03-R09-core_only-linear_svm-F1,R09,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.7941176470588235,0.12690579427752563,0.6949806949806949,0.9385191153665444,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.8709677419354839,27,3,4,10,44,37,7
PILOT-R03-R09-core_only-linear_svm-F2,R09,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8181818181818182,0.3105295017040594,0.7326388888888888,0.9341503651623643,0.9,0.75,0.625,0.9,27,5,3,9,44,36,8
PILOT-R03-R09-core_only-linear_svm-F3,R09,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7209302325581395,0.8125,0.3381175937165205,0.7142857142857143,0.9280233184211941,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.9285714285714286,26,5,2,10,43,36,7
PILOT-R03-R09-core_only-linear_svm-F4,R09,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6046511627906976,0.6909090909090909,0.39234574699515373,0.8373015873015872,0.9693011654411942,1.0,0.5277777777777778,1.0,1.0,19,7,0,17,43,36,7
PILOT-R03-R10-core_only-linear_svm-F1,R10,core_only,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8181818181818182,0.34261259936765637,0.6756756756756758,0.9317569053377852,0.9310344827586207,0.7297297297297297,0.7142857142857143,0.9310344827586207,27,5,2,10,44,37,7
PILOT-R03-R10-core_only-linear_svm-F2,R10,core_only,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.21134098610290408,0.7534722222222223,0.943353262717222,0.8709677419354839,0.75,0.5,0.8709677419354839,27,4,4,9,44,36,8
PILOT-R03-R10-core_only-linear_svm-F3,R10,core_only,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.4883720930232558,0.6071428571428571,0.03230825477230273,0.5317460317460317,0.8451935825577284,0.85,0.4722222222222222,0.5714285714285714,0.85,17,4,3,19,43,36,7
PILOT-R03-R10-core_only-linear_svm-F4,R10,core_only,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.813953488372093,0.875,0.6024640760767093,0.8293650793650793,0.9690911572100714,1.0,0.7777777777777778,1.0,1.0,28,7,0,8,43,36,7
PILOT-R03-R01-sensplus-linear_svm-F1,R01,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6222222222222222,0.7301587301587301,0.19090334147466106,0.6722972972972974,0.9231308209883768,0.8846153846153846,0.6216216216216216,0.625,0.8846153846153846,23,5,3,14,45,37,8
PILOT-R03-R01-sensplus-linear_svm-F2,R01,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.7936507936507936,0.35205245972503973,0.7465277777777777,0.9432335554013224,0.9259259259259259,0.6944444444444444,0.75,0.9259259259259259,25,6,2,11,44,36,8
PILOT-R03-R01-sensplus-linear_svm-F3,R01,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6363636363636364,0.75,0.1336306209562122,0.6041666666666666,0.8921658856451603,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,24,4,4,12,44,36,8
PILOT-R03-R01-sensplus-linear_svm-F4,R01,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7692307692307693,0.15821481751152242,0.7152777777777777,0.9326912744758028,0.8620689655172413,0.6944444444444444,0.5,0.8620689655172413,25,4,4,11,44,36,8
PILOT-R03-R02-sensplus-linear_svm-F1,R02,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6888888888888889,0.7941176470588235,0.18972221763801836,0.6722972972972973,0.9104364171660042,0.8709677419354839,0.7297297297297297,0.5,0.8709677419354839,27,4,4,10,45,37,8
PILOT-R03-R02-sensplus-linear_svm-F2,R02,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7457627118644068,0.37536884705120904,0.7673611111111112,0.9474835548826985,0.9565217391304348,0.6111111111111112,0.875,0.9565217391304348,22,7,1,14,44,36,8
PILOT-R03-R02-sensplus-linear_svm-F3,R02,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6136363636363636,0.7301587301587301,0.11001639366407491,0.65625,0.9227651082610384,0.8518518518518519,0.6388888888888888,0.5,0.8518518518518519,23,4,4,13,44,36,8
PILOT-R03-R02-sensplus-linear_svm-F4,R02,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.75,0.835820895522388,0.3404938109435677,0.7118055555555556,0.9201881274186199,0.9032258064516129,0.7777777777777778,0.625,0.9032258064516129,28,5,3,8,44,36,8
PILOT-R03-R03-sensplus-linear_svm-F1,R03,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6666666666666666,0.7692307692307693,0.23710497947597114,0.7736486486486487,0.9449487069617561,0.8928571428571429,0.6756756756756757,0.625,0.8928571428571429,25,5,3,12,45,37,8
PILOT-R03-R03-sensplus-linear_svm-F2,R03,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6363636363636364,0.7419354838709677,0.20701147597919425,0.6875,0.9327727060318147,0.8846153846153846,0.6388888888888888,0.625,0.8846153846153846,23,5,3,13,44,36,8
PILOT-R03-R03-sensplus-linear_svm-F3,R03,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.25612535683274,0.75,0.9309981375712039,0.8928571428571429,0.6944444444444444,0.625,0.8928571428571429,25,5,3,11,44,36,8
PILOT-R03-R03-sensplus-linear_svm-F4,R03,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.7741935483870968,0.3268602252303067,0.78125,0.9446788935174446,0.9230769230769231,0.6666666666666666,0.75,0.9230769230769231,24,6,2,12,44,36,8
PILOT-R03-R04-sensplus-linear_svm-F1,R04,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6,0.6896551724137931,0.31845200507561505,0.8513513513513513,0.9664525497983125,0.9523809523809523,0.5405405405405406,0.875,0.9523809523809523,20,7,1,17,45,37,8
PILOT-R03-R04-sensplus-linear_svm-F2,R04,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7692307692307693,0.15821481751152242,0.7222222222222222,0.9320387429283028,0.8620689655172413,0.6944444444444444,0.5,0.8620689655172413,25,4,4,11,44,36,8
PILOT-R03-R04-sensplus-linear_svm-F3,R04,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7727272727272727,0.84375,0.5011148285857957,0.763888888888889,0.9407127457901545,0.9642857142857143,0.75,0.875,0.9642857142857143,27,7,1,9,44,36,8
PILOT-R03-R04-sensplus-linear_svm-F4,R04,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6136363636363636,0.7301587301587301,0.11001639366407491,0.6319444444444444,0.9060293738285592,0.8518518518518519,0.6388888888888888,0.5,0.8518518518518519,23,4,4,13,44,36,8
PILOT-R03-R05-sensplus-linear_svm-F1,R05,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6444444444444445,0.7575757575757576,0.1403131898273123,0.722972972972973,0.9371229494209925,0.8620689655172413,0.6756756756756757,0.5,0.8620689655172413,25,4,4,12,45,37,8
PILOT-R03-R05-sensplus-linear_svm-F2,R05,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6363636363636364,0.7419354838709677,0.20701147597919425,0.7361111111111112,0.9406490560032974,0.8846153846153846,0.6388888888888888,0.625,0.8846153846153846,23,5,3,13,44,36,8
PILOT-R03-R05-sensplus-linear_svm-F3,R05,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.7878787878787878,0.18401748249129446,0.6840277777777778,0.9267389961444595,0.8666666666666667,0.7222222222222222,0.5,0.8666666666666667,26,4,4,10,44,36,8
PILOT-R03-R05-sensplus-linear_svm-F4,R05,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.75,0.8307692307692308,0.4068381021724862,0.7291666666666667,0.9300608427585175,0.9310344827586207,0.75,0.75,0.9310344827586207,27,6,2,9,44,36,8
PILOT-R03-R06-sensplus-linear_svm-F1,R06,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6444444444444445,0.7575757575757576,0.1403131898273123,0.6993243243243243,0.9278977431119106,0.8620689655172413,0.6756756756756757,0.5,0.8620689655172413,25,4,4,12,45,37,8
PILOT-R03-R06-sensplus-linear_svm-F2,R06,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8,0.2825264598420043,0.6979166666666666,0.9192386513336114,0.896551724137931,0.7222222222222222,0.625,0.896551724137931,26,5,3,10,44,36,8
PILOT-R03-R06-sensplus-linear_svm-F3,R06,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8125,0.3786200927092679,0.6979166666666667,0.9159067830597596,0.9285714285714286,0.7222222222222222,0.75,0.9285714285714286,26,6,2,10,44,36,8
PILOT-R03-R06-sensplus-linear_svm-F4,R06,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7272727272727273,0.8064516129032258,0.4467089744814192,0.8506944444444444,0.9604221841214884,0.9615384615384616,0.6944444444444444,0.875,0.9615384615384616,25,7,1,11,44,36,8
PILOT-R03-R07-sensplus-linear_svm-F1,R07,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6444444444444445,0.7419354838709677,0.28593138470052,0.793918918918919,0.9510389211640573,0.92,0.6216216216216216,0.75,0.92,23,6,2,14,45,37,8
PILOT-R03-R07-sensplus-linear_svm-F2,R07,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6818181818181818,0.7878787878787878,0.18401748249129446,0.71875,0.933938531884617,0.8666666666666667,0.7222222222222222,0.5,0.8666666666666667,26,4,4,10,44,36,8
PILOT-R03-R07-sensplus-linear_svm-F3,R07,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.21134098610290408,0.7465277777777778,0.9336134027842462,0.8709677419354839,0.75,0.5,0.8709677419354839,27,4,4,9,44,36,8
PILOT-R03-R07-sensplus-linear_svm-F4,R07,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7457627118644068,0.37536884705120904,0.7881944444444445,0.9513761647861885,0.9565217391304348,0.6111111111111112,0.875,0.9565217391304348,22,7,1,14,44,36,8
PILOT-R03-R08-sensplus-linear_svm-F1,R08,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7333333333333333,0.8285714285714286,0.24534987303147354,0.6891891891891893,0.9190448092368109,0.8787878787878788,0.7837837837837838,0.5,0.8787878787878788,29,4,4,8,45,37,8
PILOT-R03-R08-sensplus-linear_svm-F2,R08,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7540983606557377,0.30281331944409007,0.7152777777777778,0.9388209057689444,0.92,0.6388888888888888,0.75,0.92,23,6,2,13,44,36,8
PILOT-R03-R08-sensplus-linear_svm-F3,R08,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.7936507936507936,0.35205245972503973,0.75,0.9463814711738068,0.9259259259259259,0.6944444444444444,0.75,0.9259259259259259,25,6,2,11,44,36,8
PILOT-R03-R08-sensplus-linear_svm-F4,R08,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6136363636363636,0.7017543859649122,0.33246955024535657,0.7291666666666666,0.9363215948551126,0.9523809523809523,0.5555555555555556,0.875,0.9523809523809523,20,7,1,16,44,36,8
PILOT-R03-R09-sensplus-linear_svm-F1,R09,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6888888888888889,0.7878787878787878,0.2617380656394095,0.7567567567567568,0.942178226624349,0.896551724137931,0.7027027027027027,0.625,0.896551724137931,26,5,3,11,45,37,8
PILOT-R03-R09-sensplus-linear_svm-F2,R09,sensplus,2,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7045454545454546,0.8,0.2825264598420043,0.7256944444444444,0.9299379056057018,0.896551724137931,0.7222222222222222,0.625,0.896551724137931,26,5,3,10,44,36,8
PILOT-R03-R09-sensplus-linear_svm-F3,R09,sensplus,3,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.75,0.8307692307692308,0.4068381021724862,0.7326388888888888,0.9377592107496482,0.9310344827586207,0.75,0.75,0.9310344827586207,27,6,2,9,44,36,8
PILOT-R03-R09-sensplus-linear_svm-F4,R09,sensplus,4,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.6590909090909091,0.7457627118644068,0.37536884705120904,0.78125,0.9476793678953037,0.9565217391304348,0.6111111111111112,0.875,0.9565217391304348,22,7,1,14,44,36,8
PILOT-R03-R10-sensplus-linear_svm-F1,R10,sensplus,1,AAC,linear_svm,decision_function,balanced,0.5 for probability models; 0 for LinearSVC decision function,0.7111111111111111,0.8059701492537313,0.28769822778437526,0.706081081081081,0.9347295729692349,0.9,0.7297297297297297,0.625,0.9,27,5,3,10,45,37,8
